1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.16
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
1.0	1.0	1.0	0.15
